id,title,description,url,street_address,locality,region,postal_code,country,latitude,longitude,email,telephone,events_count
202390558,Oracle (Downtown Campus),"Oracle is on the eighth floor of the Pacwest Center, across the street from Portland City Hall.\r\n\r\nWe sometimes have trouble getting the elevators unlocked after-hours, so if you are going to a user group meeting after 6pm and the elevator will not go to the eighth floor, just talk to the security guard right next to the elevators in the upper lobby.",http://www.oracle.com/,"1211 SW 5th Avenue, Suite 800, Room 8005",Portland,Oregon,97204,US,45.51528,-122.6801,,,74
202390568,Portland Marriott (Downtown),null,null,1401 SW Naito Parkway,Portland,Oregon,97201,US,45.51282,-122.6752,null,null,19
202390571,Tower Theatre,,http://www.towertheatre.org/,835 NW Wall Street,Bend,OR,97701,US,44.05888,-121.3161,,541-317-0700,5
202390572,Hood River Inn ,,http://www.hoodriverinn.com/mainsite/index.html,1108 East Marina Way,Hood River,OR,97031,US,45.71137,-121.4996,,800-828-7873,2
202390578,Hilton Portland and Executive Tower,Hilton Portland and Executive Tower,,921 SW Sixth Avenue,Portland,OR,97204,US,45.51747,-122.6796,,,29
202390580,Kaiser Permanente Town Hall,,,3704 N. Interstate Ave,Portland,Oregon,97227,US,45.54983,-122.6806,,,2
202390581,REI Portland,null,null,1405 NW Johnson St,Portland,Oregon,97209,US,45.52861,-122.6854,null,null,1
202390582,Reed College (Psychology 105),null,null,3203 SE Woodstock Blvd,Portland,Oregon,97202,US,45.48156,-122.6308,null,null,1
202390583,Reed College (Vollum Lecture Hall),null,null,3203 S.E. Woodstock Boulevard,Portland,Oregon,97202,US,45.48156,-122.6308,null,null,2
202390587,Foster & Dobbs,A cheese shop with lunch.,http://www.fosteranddobbs.com/,2518 Ne 15th Ave,Portland,OR,97212,US,45.54073,-122.6504,,503.284.1157,1
202390589,Cathedral Park,,http://www.portlandonline.com/parks/finder/index.cfm?PropertyID=97&action=ViewPark,N Edison St & Pittsburg Ave,Portland,OR,97255,US,45.58767,-122.7574,,,3
202390590,Blackbird Wine Shop,,,3519 NE 44th Ave.,Portland,OR,97213,US,45.54863,-122.6184,,,1
202390593,Cozmic Pizza,,http://www.cozmicpizza.com/,199 W 8th Ave,Eugene,OR,97401,US,44.05101,-123.0958,,338-9333 ,2
202390594,Webtrends,,http://www.webtrends.com/,"851 SW 6th Ave., Suite 1600",Portland,OR,97204,US,45.51804,-122.6793,,877-932-8736,91
202390597,People's Food Co Op,null,null,3029 SE 21st,Portland,Oregon,97202,US,45.50077,-122.6448,null,null,2
202390599,Reed College Student Union,null,null,3203 SE Woodstock Boulevard,Portland,Oregon,97202,US,45.48156,-122.6308,null,null,1
202390601,Oregon Coast,,,placeholder for events at multiple locations on Oregon Coast,,,,US,45.88478,-123.967,,,1
202390602,Portland State University Native American Student & Community Center,,,710 SW Jackson Street,Portland,Oregon,97201,US,45.50945,-122.6859,,,1
202390605,multiple venues,Place holder for events with multiple venues.  Please don't delete or modify.,,placeholder used by events occuring in multiple venues,,,,null,null,null,,,3
202390606,Grand Hyatt Seattle,,http://grandseattle.hyatt.com/hyatt/hotels/index.jsp,721 Pine Street,Seattle,WA,98101,US,47.61274,-122.334,,,1
202390607,Embassy Suites Portland--Downtown,,http://embassysuites1.hilton.com/en_US/es/hotel/PDXPSES-Embassy-Suites-Portland-Downtown-Oregon/index.do,319 Sw Pine St,Portland,OR,97204,US,45.52206,-122.6741,,,7
202390609,Olympic Mills Commerce Center,,http://www.olympicmill.com,107 Se Washington St,Portland,OR,97214,US,45.51926,-122.6643,,,6
202390610,St. Stanislaus,,http://ststanislauspdx.com,3916 N Interstate Ave,Portland,Oregon,97227,US,45.55115,-122.6806,,(503) 281-7532,1
202390611,VisionSite,,http://www.visionsite.com,"812 SW Washington, Third Floor ",Portland,OR,97205,US,45.52084,-122.6803,,503.525.9500 ,1
202390653,Wong Kee Restaurant,null,null,28 NW 4th Avenue,Portland,Oregon,97209,US,45.52367,-122.6744,null,null,2
202390688,McMenamins Mission Theater & Pub,,,1624 Nw Glisan St,Portland,Oregon,97209,US,45.52642,-122.6882,,,28
202390689,Oregon Humane Society,,,1067 NE Columbia Blvd,Portland,Oregon,97211,US,45.57992,-122.6527,,,1
202390727,Renaissance on the Riverfront,null,null,136 SW Washington Ave.,Corvallis,Oregon,97333,US,44.55999,-123.2612,null,null,6
202390730,Arlene Schnitzer Concert Hall,,http://www.pcpa.com/events/asch.php,1037 SW Broadway,Portland,Oregon,97205,US,45.5172,-122.6813,,,4
202390731,Hollywood Theater (Portland),null,null,4122 NE Sandy Boulevard,Portland,Oregon,97212,US,45.53571,-122.6209,null,null,11
202390734,Village Ballroom,"The Village Ballroom is a community gathering space for performance, dance, special events, conferences, classes and workshops. A wide variety of events, shows and classes are currently hosted and more diversity is encouraged! \r\n\r\nThe Village Ballroom is located at 700 NE Dekum, Portland, Oregon. Built in 1909 in the Woodlawn neighborhood of northeast Portland, the Village Ballroom (formerly the Rose City Ballroom and earlier the Woodlawn Community Hall) has an open ballroom, a lower level studio, a kitchen, a greeting room and a lounge.\r\n\r\nHost to a number of ongoing classes and events, the Village Ballroom is designed to comfortably and smoothly accommodate special events from weddings to small conferences. Parking is convenient as is access via public transportation.",http://villageballroom.com/,700 NE Dekum,Portland,OR,97211,US,45.57154,-122.6581,wm@leler.com,503-283-1100,2
202390736,PFW Plaza,,,1330 NW 14th,Portland,OR,97209,US,45.53268,-122.685,,,1
202390737,Milam Hall,,http://oregonstate.edu/campusmap/?locations=Milam+Hall,2520 Campus Way,Corvallis,OR,97333,US,44.5667,-123.2787,,,1
202390743,Fuller's Restaurant,,,136 NW 9th Ave,Portland,OR,97209,US,45.52424,-122.6801,,(503) 222-5608 ,4
202390746,"CH2M HILL Alumni Center, Corvallis",,,725 SW 26th St,Corvallis,OR,97333,US,44.55961,-123.2796,,(541) 737-2351,7
202390749,Chime Software,,http://chimesoftware.net,215 SE Morrison Ste 700,Portland,OR,97214 ,US,45.51727,-122.6636,,(503) 802-1111,10
202390751,OHSU Auditorium,,,3181 SW Sam Jackson Pk Road,Portland,OR,97239,US,45.4979,-122.6878,,,2
202390753,CenterPointe Community Bank,,http://www.centerpointebank.com,2500 Cascade Ave,Hood River,OR,97031,US,45.71019,-121.5366,,,2
202390754,"OHSU West Campus (formerly OGI), Wilson Clark Center ",,,20000 Nw Walker Rd,Beaverton,OR,97006,US,45.5293,-122.8771,,,13
202390755,Best Western Agate Beach Inn,,http://www.agatebeachinn.com/,3019 N Coast Hwy,Newport,OR,97365,US,44.65757,-124.0533,,1-541-265-9411,1
202390757,Las Vegas Hilton,,"http://www1.hilton.com/en_US/hi/hotel/LASLHHH-Las-Vegas-Hilton-A-Resorts-International-Destination-Nevada/index.do?cid=OM,HH,USA,LasVegasHilton",3000 Paradise Rd,Las Vegas,NV,89109,US,36.13587,-115.1547,,1-702-732-5111,1
202390760,Portland State University Fourth Avenue Building (FAB),,http://www.cs.pdx.edu,1900 SW 4th Ave.,Portland,OR,97201,US,45.51018,-122.6804,cmps at cs.pdx.edu,(503) 725-4036,37
202390761,The Nines Hotel,,https://www.starwoodhotels.com/luxury/property/overview/index.html?propertyID=1757,525 SW Morrison St,Portland,OR,97204,US,45.5189,-122.6778,,(877) 229-9995,18
202390788,"Red Lion Hotel on the River, Jantzen Beach",,http://redlion.rdln.com/HotelLocator/HotelOverview.aspx?metaID=77,909 N Hayden Island Dr,Portland,OR,97217,US,45.61237,-122.6754,,503-283-4466,4
202390819,Stepping Stone Cafe,null,null,2390 NW Quimby St.,Portland,Oregon,97210,US,45.53332,-122.7006,null,null,1
202390835,IronStone Bank ,,,309 SW Sixth Avenue,Portland,OR,97204,US,45.52148,-122.6773,,503.276.6000,13
202390937,Old Spaghetti Factory,,http://www.osf.com/, 715 Sw Bancroft St,Portland,OR,97239,US,45.49316,-122.6715,,503-225-0433 ,1
202390938,Kenny & Zuke's Delicatessen,,http://www.kennyandzukes.com,1038 Sw Stark St,Portland,OR,97205,US,45.52232,-122.6821,,503.222.DELI (3354),3
202390939,North,,http://north.com,1515 NW 19th Ave,Portland,OR,97209,US,45.53367,-122.6906,,503-222-4117,4
202390940,Leonardo at Library Square,,http://theleonardo.org,209 E 500 S,Salt Lake City,UT,84111,US,40.75845,-111.8851,,,1
202390942,Blitz Ladd,,,2239 Se 11th Ave,Portland,OR,97214,US,45.50685,-122.6547,,503-236-3592,9
202390943,Westminster Presbyterian Church,,http://www.westprespdx.org,1624 Ne Hancock St,Portland,OR,97212,US,45.53675,-122.649,,503-287-1289,1
202390944,Aivea Corporation,,http://www.aivea.com/sharepoint-training.htm,14631 Sw Millikan Way,Beaverton,OR,97005,US,45.49492,-122.8281,sales@aivea.com,503-520-9999,1
202390946,Oregon Stamp Society,,http://www.oregonstampsociety.org,4828 Ne 33rd Ave,Portland,OR,97211,US,45.55805,-122.6304,,503-284-6770 ,10
202390947,"Schwabe, Williamson, & Wyatt",,http://www.schwabe.com/,1211 Sw 5th Ave,Portland,OR,97204,US,45.51517,-122.6796,,,6
202390948,NetDesk,,http://www.netdesk.com,111 Sw 5th Ave,Portland,OR,97204,US,45.52254,-122.6755,,,1
202390949,Mentor Graphics,,,8005 Sw Boeckman Rd,Wilsonville,OR,97070,US,45.31749,-122.7592,,,2
202390951,Multnomah Athletic Club (MAC),,http://TheMac.com,1849 Sw Salmon St,Portland,OR,97205,US,45.52071,-122.6923,,503-223-6251,21
202390952,Tom McCall Waterfront Park,,,Sw Naito Pkwy,Portland,OR,97204,US,45.51543,-122.6736,,,7
202390954,Ohm Night Club,,http://www.ohmnightclubpdx.com/,31 Nw 1st Ave,Portland,OR,97209,US,45.52366,-122.6714,,503.241.2916 ,1
202390957,Portland State University Cramer Hall,,http://www.pdx.edu/map.html,1721 SW Broadway,Portland,OR,97201,US,45.51241,-122.684,,,1
202390959,Clinton Corner Cafe,,http://www.clintoncornercafe.net/,2633 SE 21st Avenue,Portland,OR,97202,US,45.50374,-122.6446,,(503) 230 8035,1
202390964,Kveton's,,,2822 Sw Boundary St,Portland,OR,97239,US,45.48452,-122.7062,,,0
202390965,Hotlips Pizza SE Hawthorne (at 22nd) ,,http://www.hotlipspizza.com,2211 Se Hawthorne Blvd,Portland,OR,97214,US,45.51206,-122.6432,,503.234.9999,2
202390984,Secret Society Ballroom,"<input id=\note\ type=\hidden\ value=\Please note that the Description and other fields for a Venue should be specific for the *Venue* rather than for an Event that occurs at that venue.  Please put the Event's description, URL, email, phone, etc., in the Event.\>",http://secretsociety.net/,116 NE Russell,Portland,OR,97212,US,45.54071,-122.6637,,(503) 493-3600,2
202390986,An amazing space at SE 10th and Alder,It is a complete mystery what the actual space is. However it is apparently \an amazing space\.,,SE 10th and Alder,Portland,Oregon,97214,US,45.51793,-122.6557,,,1
202390988,Iovino's,,,136 SW Washington Ave # 102 ,Corvallis,Oregon,97333,US,44.55999,-123.2612,,541-738-9015,1
202390989,Embassy Suites Portland - Washington Square,,http://embassysuites1.hilton.com/en_US/es/hotel/PDXBVES-Embassy-Suites-Portland-Washington-Square-Oregon/index.do,9000 SW Washington Square Rd,Portland ,OR ,97223,US,45.45569,-122.7816,,503-644-4000,6
202390995,Portland State University Market Square Building ,,,1515 Sw 5th Ave,Portland,OR,97201,US,45.51346,-122.6813,,,5
202390996,OIT Portland ,,http://www.oit.edu/portland,7726 Se Harmony Rd,Portland,OR,97222,US,45.43199,-122.5832,,,1
202390997,K&L Gates,,,222 Sw Columbia St,Portland,OR,97201,US,45.51339,-122.6773,,,3
202390999,TBD - Portland,,,Portland,Portland,Oregon,97204,US,45.5155,-122.6789,,,14
202391001,University Place Hotel,null,null,310 SW Lincoln Street,Portland,Oregon,97201,United States,45.5078,-122.68,null,null,8
202391002,Crown Room,,http://www.thecrownroom.net/,205 NW 4th Ave.,Portland,Oregon,97209,US,45.52474,-122.6748,info@thecrownroom.net,503-222-6655,1
202391006,Monsoon Software,,http://www.monsoonworks.com,520 Nw Davis St,Portland,OR,97209,US,45.52451,-122.6757,,503.239.1055,4
202391007,Block 15 Restaurant and Brewery,null,null,300 SW Jefferson,Corvallis,Oregon,97330,US,44.56238,-123.2619,null,null,4
202391013,Food Innovation Center,,http://fic.oregonstate.edu/,1207 Nw Naito Pkwy,Portland,OR,97209,US,45.53198,-122.6789,,503-872-6680,1
202391014,Peacock Lane,,,SE Peacock Ln,Portland,Oregon,97214,US,45.51795,-122.6217,,,1
202391019,White Eagle Saloon,,,836 N. Russell St.,Portland,Oregon,97227,US,45.54079,-122.6754,,,3
202391021,Ambridge Event Center ,,http://www.ambridgeevents.com/,1333 N.E. Martin Luther King Jr. Blvd,Portland,Oregon,97232,US,45.53247,-122.6617,, 503-239-9921,21
202391030,Google Fremont ,Google's Fremont office in Seattle Wa.,http://www.google.com,651 North 34th St,Seattle ,WA,98122,US,47.6497,-122.3506,,,1
202391032,tbd loft,,http://www.tbdloft.com,856 Nw Bond St,Bend,OR,97701,US,44.05788,-121.3135,,541.388.7558,1
202391034,Rogue Distillery & Public House,,http://www.rogue.com,1339 NW Flanders,Portland,OR,97209,US,45.52577,-122.6848,,,9
202391036,Banner Bank Pearl District Branch,,http://www.bannerbank.com,910 NW 10th Ave.,Portland,Oregon ,97209,US,45.52948,-122.6813,,503-241-7805 ,1
202391039,Ruth's Chris Steak House ,,,309 SW 3rd Ave,Portland ,OR ,97204,US,45.52087,-122.6741,,503-221-4518,1
202391041,Community Warehouse,,,2267 N Interstate Ave. ,Portland,Oregon ,97227,US,45.53896,-122.6755,,,1
202391042,CH2M HILL ,,,"2020 SW 4th Ave., Suite 300",Portland,Oregon ,97201,US,45.50844,-122.6813,,,2
202391112,SCORE Portland ,,http://www.scorepdx.org/,"601 S.W. 2nd Avenue, Suite 950",Portland,OR,97204,US,45.51883,-122.6757,,(503) 326-3441,9
202391116,Oregon State Capitol,,http://www.leg.state.or.us/capinfo/,900 Court Street NE,Salem,OR,97301,US,44.93905,-123.03,,503-986-1388,3
202391117,Strega Restaurant & Bar,,http://streganorthwest.com,517 Sw 2nd St,Corvallis,OR,97333,US,44.56005,-123.2619,,541.257.2910,1
202391118,Davis Wright Tremaine,,http://www.dwt.com,"1300 SW Fifth Avenue, Suite 2400",Portland,Oregon,97201,US,45.51434,-122.6794,,,7
202391119,Hopworks Urban Brewery,,http://www.hopworksbeer.com/,2944 SE Powell Blvd ,Portland,OR,97202,US,45.49701,-122.6352,,503 / 232-HOPS (4677),9
202391120,Davis Street Tavern,,http://www.davisstreettavern.com/,500 NW Davis Street,Portland,OR,97209,US,45.52451,-122.6755,,503 505 5050,5
202391123,Fez Ballroom,,http://www.fezballroom.com/,316 SW 11th Ave,Portland,OR,97205,US,45.52247,-122.6821,,,3
202391124,Amnesia Brewing,,,832 N. Beech St,Portland ,Oregon,97227,US,45.54944,-122.6753,,(503) 281-7708,5
202391125,Kelley Engineering Center (OSU),,,Kelley Engineering Center,Corvallis,OR,97330,US,44.56712,-123.2785,,,17
202391130,Red and Black Cafe,null,null,400 SE 12th Ave,Portland,Oregon,97214,US,45.51989,-122.6534,null,null,2
202391131,St. Francis Che Room,"Across the street from the Red & Black, enter on the 1st set of stairs on the right as you enter the park.",,1131 SE Oak St.,Portland,OR,97214,US,45.52038,-122.6541,,,2
202391133,Pacific Crest Community School,null,null,116 NE 29th Ave,Portland,Oregon,97232,US,45.52407,-122.6355,null,null,1
202391134,St. Francis Church Dining Hall,null,null,1182 SE Pine St,Portland,Oregon,97214,US,45.52077,-122.6538,null,null,13
202391135,Portland State University School of Business Administration (SBA),,http://www.pdx.edu/sba,615 SW Harrison,Portland,Oregon,97201,US,45.51117,-122.6833,,,2
202391136,Hillsboro Chamber of Commerce,,,"5193 NE Elam Young Pkwy, Suite A",Hillsboro,Oregon,97124,US,45.53158,-122.9316,,,12
202391137,Small Business Administration,,,601 SW Second Ave.,Portland,Oregon,97204-3192 ,US,45.5187,-122.6749,,,2
202391139,Perkins Coie (PDX),,,"1120 Nw Couch St, 10th Floor",Portland,OR,97209,US,45.52367,-122.6824,,,25
202391140,FireWorks Restaurant and Bar‎,null,null,1115 SE Third Street,Corvallis,Oregon,null,United States,44.5532,-123.265,null,null,1
202391146,Polara Studio,,http://www.polarastudios.com/,614 SE Hawthorne,Portland,OR,97214,US,45.51222,-122.6596,,,2
202391155,Ant Hill Marketing,,,"1325 NW Flanders, Suite 200",Portland,Oregon,97209,US,45.52592,-122.6847,,,1
202391156,Lighthouse,,http://www.lighthousepdx.org,2111 S.E. Madison Street,Portland,Oregon,97214,United States,45.5129,-122.644,,,1
202391157,StepChange Group,null,null,500 NW 9th,Portland,Oregon,97209,United States,45.5266,-122.68,null,null,1
202391158,Oregon Association of Minority Entrepreneurs (OAME),,http://oame.org,4134 N Vancouver Ave,Portland,OR,97217,US,45.55389,-122.668,,,1
202391159,Cloud 9 Restaurant and Bar,null,null,126 Sw First Street,Corvallis,Oregon,97333,United States,44.5635,-123.259,null,null,2
202391160,Kearney Hall (OSU),,,1491 SW Campus Way,Corvallis,Oregon,97331,United States,44.56678,-123.2794,,,2
202391166,First Unitarian Church,,http://www.firstunitarianportland.org/,1011 SW 12th Avenue,Portland,Oregon,97205,United States,45.51844,-122.6857,,503-228-6389,4
202391167,Hawthorne Bridge,,, 5 SE Madison,Portland,Oregon,97214,United States,45.51329,-122.6683,,,1
202391172,LaSells Stewart Center,,,875 SW 26 St,Corvallis,OR ,97331-3101,US,44.56454,-123.2799,,,2
202391174,Multnomah County Building,,,501 S.E. Hawthorne Blvd,Portland,Oregon,,United States,45.5124,-122.661,,,3
202391177,Scottish Rite Temple,,,1525 SW Yamhill Street,Portland,Oregon,97205,United States,45.5208,-122.688,,,1
202391180,http://www.mogulus.com/strangelovelive,,http://www.mogulus.com/strangelovelive,,,,,null,null,null,,,7
202391188,Strange Love Live Studios,,http://strangelovelive.com,null,Portland,Oregon,null,US,45.52387,-122.6704,strangelovelive@gmail.com,,1
